"interval.start","interval.end","avg.mod0.count","avg.mod1.count","foldChange","log2FoldChange","areaRatio","areaRatio.abs","areaRatio.sign","dominant","intervals.pvalue","adjusted.pvalue"
"1","1.09","105.619604813442","21.4836769421933","4.91627225160925","2.29756481098536","0.796593852247978","0.796593852247978","1","A","0","0"
"1.09","1.18","108.318446554974","21.6317999469782","5.00737094557427","2.32405333409505","0.80029440381607","0.80029440381607","1","A","0","0"
"1.18","1.27","111.024656651056","21.7807564587971","5.09737376941352","2.3497541440043","0.803820546572347","0.803820546572347","1","A","0","0"
"1.27","1.36","113.693526585289","21.9304237564784","5.18428316058888","2.37414451899816","0.807109301513073","0.807109301513073","1","A","0","0"
"1.36","1.45","116.276383702456","22.0806756652134","5.26597942315878","2.39670188405682","0.810101802600635","0.810101802600635","1","A","0","0"
"1.45","1.54","118.720854835267","22.2313825192138","5.34023715046337","2.41690381086424","0.812742398544374","0.812742398544374","1","A","0","0"
"1.54","1.63","120.971347553576","22.3824111318343","5.4047504909567","2.43422801781781","0.814977582836948","0.814977582836948","1","A","0","0"
"1.63","1.72","122.969768536461","22.5336247735165","5.4571676670939","2.448152370038","0.81675475979419","0.81675475979419","1","A","0","0"
"1.72","1.81","124.6564915073","22.6848831579174","5.49513482787292","2.45815487937602","0.818020843651059","0.818020843651059","1","A","0","0"
"1.81","1.9","125.971577277666","22.8360424365866","5.51634888696134","2.46371370441744","0.818720675488158","0.818720675488158","1","A","0","0"
"1.9","1.99","126.856235752622","22.9869552025585","5.5186184788189","2.46430715047947","0.818795228581552","0.818795228581552","1","A","0","0"
"1.99","2.08","127.258374150111","23.1374463826842","5.50010455109471","2.45945904298498","0.818185274350655","0.818185274350655","1","A","0","0"
"2.08","2.17","127.155989985064","23.2871767986874","5.46034373699741","2.4489917738653","0.816861346434228","0.816861346434228","1","A","0","0"
"2.17","2.26","126.56187414911","23.4356157395637","5.40040746339128","2.43306826343106","0.814828787127845","0.814828787127845","1","A","0","0"
"2.26","2.35","125.501798894366","23.582172286316","5.32189305423703","2.4119395190651","0.812096938099151","0.812096938099151","1","A","0","0"
"2.35","2.44","124.006193421027","23.7262420177748","5.22654170551434","2.38585666070034","0.808668894970275","0.808668894970275","1","A","0","0"
"2.44","2.53","122.109252633071","23.8672076021943","5.11619350987021","2.35507083232948","0.804542185890586","0.804542185890586","1","A","0","0"
"2.53","2.62","119.848043442411","24.0044394985755","4.99274492326819","2.31983320201423","0.799709375229726","0.799709375229726","1","A","0","0"
"2.62","2.71","117.261627221653","24.1372968192456","4.8581093442144","2.28039496189238","0.794158605921269","0.794158605921269","1","A","0","0"
"2.71","2.8","114.390221066134","24.265128357863","4.71418157691577","2.23700732818309","0.787874102071765","0.787874102071765","1","A","0","0"
"2.8","2.89","111.274416600643","24.3872737863599","4.56280671531561","2.18992154119059","0.780836651124541","0.780836651124541","1","A","0","0"
"2.89","2.98","107.954470936328","24.5030650235431","4.40575376315588","2.13938886530639","0.77302408310634","0.77302408310634","1","A","0","0"
"2.98","3.07","104.469962581469","24.6118281832486","4.24470550515926","2.08566446402933","0.764412395916621","0.764412395916621","1","A","0","0"
"3.07","3.16","100.861376060797","24.7128885346955","4.08132687197588","2.0290382601412","0.754981644115196","0.754981644115196","1","A","0","0"
"3.16","3.25","97.1699985912596","24.8055735872461","3.91726473284295","1.96984663042137","0.744719831770407","0.744719831770407","1","A","0","0"
"3.25","3.34","93.4349186005794","24.8892119753874","3.75403281923814","1.90844126283398","0.733619803514945","0.733619803514945","1","A","0","0"
"3.34","3.43","89.6916118362541","24.9631341247371","3.59296278216022","1.84517399120677","0.721678163501943","0.721678163501943","1","A","0","0"
