"interval.start","interval.end","avg.mod0.count","avg.mod1.count","foldChange","log2FoldChange","areaRatio","areaRatio.abs","areaRatio.sign","dominant","intervals.pvalue","adjusted.pvalue"
"1","1.09","19.5771442196746","18.3498158039643","1.0668850537151","0.093404748450738","0.0626919024520878","0.0626919024520878","1","A","0.4","0.779220779220779"
"1.09","1.18","19.5890696059027","18.3443082517899","1.06785545342062","0.0947163747908837","0.0635436689518798","0.0635436689518798","1","A","0.4","0.779220779220779"
"1.18","1.27","19.6010022561603","18.3388023525424","1.06882673575698","0.0960280011184506","0.0643946614118251","0.0643946614118251","1","A","0.4","0.779220779220779"
"1.27","1.36","19.6129421746712","18.3332981056448","1.06979890152075","0.0973396274250564","0.065244880529906","0.065244880529906","1","A","0.4","0.779220779220779"
"1.36","1.45","19.6248893656616","18.3277955105204","1.07077195150921","0.098651253702317","0.0660943270034838","0.0660943270034838","1","A","0.4","0.779220779220779"
"1.45","1.54","19.63684383336","18.3222945665927","1.07174588652036","0.0999628799418485","0.0669430015293021","0.0669430015293021","1","A","0.4","0.779220779220779"
"1.54","1.63","19.6488055819969","18.3167952732856","1.07272070735289","0.101274506135268","0.0677909048034854","0.0677909048034854","1","A","0.4","0.779220779220779"
"1.63","1.72","19.6607746158052","18.311297630023","1.07369641480621","0.102586132274191","0.0686380375215402","0.0686380375215402","1","A","0.6","0.779220779220779"
"1.72","1.81","19.6727509390197","18.3058016362292","1.07467300968045","0.103897758350235","0.0694844003783558","0.0694844003783558","1","A","0.6","0.779220779220779"
"1.81","1.9","19.6847345558779","18.3003072913288","1.07565049277643","0.105209384355015","0.070329994068205","0.070329994068205","1","A","0.6","0.779220779220779"
"1.9","1.99","19.696725470619","18.2948145947465","1.07662886489569","0.106521010280148","0.0711748192847441","0.0711748192847441","1","A","0.6","0.779220779220779"
"1.99","2.08","19.7087236874738","18.2893235459095","1.07760812683975","0.107832636116267","0.0720188767203806","0.0720188767203806","1","A","0.6","0.779220779220779"
"2.08","2.17","19.7207292106018","18.2838341442599","1.07858827940599","0.109144261847513","0.0728621670627382","0.0728621670627382","1","A","0.6","0.779220779220779"
"2.17","2.26","19.7327420440812","18.2783463892564","1.07956932338692","0.110455887450609","0.0737046909940793","0.0737046909940793","1","A","0.6","0.779220779220779"
"2.26","2.35","19.7447621919706","18.2728602803623","1.08055125957429","0.11176751290036","0.0745464491948579","0.0745464491948579","1","A","0.6","0.779220779220779"
"2.35","2.44","19.7567896583299","18.2673758170411","1.08153408876054","0.113079138171573","0.0753874423449532","0.0753874423449532","1","A","0.8","0.8"
"2.44","2.53","19.768824447221","18.2618929987567","1.08251781173874","0.114390763239052","0.0762276711236698","0.0762276711236698","1","A","0.8","0.8"
"2.53","2.62","19.7808665627076","18.2564118249727","1.08350242930265","0.115702388077601","0.0770671362097387","0.0770671362097387","1","A","0.8","0.8"
"2.62","2.71","19.792916008855","18.2509322951534","1.08448794224671","0.117014012662027","0.0779058382813176","0.0779058382813176","1","A","0.8","0.8"
"2.71","2.8","19.8049727897304","18.2454544087632","1.08547435136602","0.118325636967134","0.0787437780159919","0.0787437780159919","1","A","0.8","0.8"
"2.8","2.89","19.8170369094028","18.2399781652663","1.08646165745634","0.119637260967726","0.0795809560907745","0.0795809560907745","1","A","0.6","0.779220779220779"
"2.89","2.98","19.8291083719426","18.2345035641277","1.08744986131413","0.120948884638609","0.0804173731821058","0.0804173731821058","1","A","0.6","0.779220779220779"
"2.98","3.07","19.8411871814248","18.2290306048153","1.08843896373643","0.122260507954512","0.0812530299658082","0.0812530299658082","1","A","0.6","0.779220779220779"
"3.07","3.16","19.8532733419478","18.2235592868261","1.08942896552047","0.123572130889488","0.0820879271167011","0.0820879271167011","1","A","0.6","0.779220779220779"
"3.16","3.25","19.8653668576405","18.2180896096945","1.09041986746346","0.124883753416702","0.0829220653084723","0.0829220653084723","1","A","0.6","0.779220779220779"
"3.25","3.34","19.8774677326428","18.2126215729673","1.09141167036308","0.126195375509029","0.0837554452140583","0.0837554452140583","1","A","0.6","0.779220779220779"
"3.34","3.43","19.8895759710968","18.2071551761914","1.09240437501766","0.127506997139345","0.0845880675058302","0.0845880675058302","1","A","0.6","0.779220779220779"
"3.43","3.52","19.9016915771464","18.2016904189138","1.0933979822262","0.128818618280521","0.0854199328555941","0.0854199328555941","1","A","0.6","0.779220779220779"
"3.52","3.61","19.9138145549374","18.1962273006818","1.09439249278839","0.130130238905434","0.0862510419345917","0.0862510419345917","1","A","0.6","0.779220779220779"
